index,target,tags,irrelevant_tags
5414,54,black | dog | field | floor | frost | frosty | grass | grassy | laboratory | labrador | lush | patch | sit,patch | frosty | sit | field | frost | laboratory | lush | black | grass | floor | grassy
11415,114,black | catch | dog | hand | person | judge | miniature | pet | poodle | stand | vet | wash,stand | miniature | catch | poodle | vet | person | hand | black | wash | judge
8789,87,black | brown | carpet | dog | floor | lay | nose | paw | pillow | stare | white,stare | pillow | lay | black | brown | carpet | white | floor
6702,67,beagle | brown | dog | field | grass | grassy | green | lush | sit | white,green | sit | field | grass | lush | brown | white | grassy | beagle
1662,16,beagle | brown | contest | dog | person | hurdle | judge | leash | man | obstacle course | stand | walk | woman,stand | walk | woman | contest | person | man | hurdle | brown | obstacle course | judge | beagle
2736,27,ball | blanket | blue | dog | fence | floor | mouth | purple | shirt | snow | stand | sweater | sweatshirt | toy | wear,stand | snow | blue | ball | sweatshirt | shirt | wear | sweater | fence | purple | floor | blanket
4505,45,beach | beagle | boardwalk | dog | ledge | neckband | sea | park bench | rail | schnauzer | shoreline | sit | water,sit | shoreline | sea | beach | water | boardwalk | park bench | rail | ledge | beagle
6619,66,black | brown | dog | floor | lay | leash | neckband | paw | stand | stare | white,stand | stare | lay | black | brown | white | floor
11487,114,ball | dog | grass | green | lush | mouth | play | tennis | toy | white | yellow,green | ball | grass | tennis | yellow | play | lush | white
7882,78,sheepdog | dog | floor | grass | gray | person | leash | pet | sit | stand | walk | white,stand | walk | sit | white | sheepdog | gray | grass | floor | person
11555,115,black | dog | grass | grassy | green | lush | poodle | stand | toy,stand | green | poodle | lush | black | grass | grassy
3939,39,beagle | dog | grass | grassy | green | lush | neckband | sit | white,green | sit | grass | lush | white | grassy | beagle
1856,18,chase | dog | field | grass | grassy | green | greyhound | lush | neckband | pink | run | shirt | sweater | vest | wear | white,green | field | grass | shirt | wear | greyhound | lush | grassy | vest | sweater | white | run | chase | pink
6433,64,ball | brown | carpet | dog | doormat | floor | floor mat | lay | mat | paw | play | red | stuff | toy | white,ball | carpet | red | stuff | doormat | play | lay | brown | floor mat | white | floor | mat
5807,58,animal | brown | carpet | dog | duck | floor | play | stuff | toy,duck | animal | play | brown | carpet | stuff | floor
6276,62,brown | dog | floor | grass | person | lay | leash | pet | retriever | sit | stand,stand | sit | lay | brown | grass | floor | person
9413,94,animal | black | bulldog | dog | face | floor | lick | mouth | neckband | nose | stone | stand | stare | stuff | toy | white,stand | stone | animal | stare | stuff | face | black | white | floor
6255,62,balance | brown | dog | floor | man | mat | paw | pet | stand | stool,stand | balance | stool | man | brown | floor | mat
9372,93,black | brown | dog | grass | person | leash | man | pet | stand | tail | walk,stand | walk | man | black | brown | grass | person
11272,112,brown | carpet | closet | dog | doorway | floor | room | sit | stand | stare | white,stand | sit | stare | doorway | closet | brown | carpet | white | floor | room
3218,32,beagle | black | blue | business suit | canopy | dog | dog breed | grass | gray | person | judge | leash | miniature | pet | poodle | stand | walk | woman,stand | walk | miniature | blue | canopy | poodle | business suit | woman | person | black | gray | grass | judge | beagle
8096,80,black | catch | dog | floor | person | leash | man | paw | pet | riverbed | stone | rocky | squat | white,stone | squat | catch | man | black | rocky | white | floor | riverbed | person
8333,83,black | blanket | brown | doberman | dog | floor | play | snow | stand | tan | toy | walk,stand | walk | snow | doberman | play | black | brown | floor | blanket
10046,100,black | dog | floor | grass | green | lay | leash | lush | neckband | sit,green | sit | lush | lay | black | grass | floor
6660,66,bed | brown | chair | cocker | dog | neckband | pillow | sit | stare | wear | white,bed | chair | sit | cocker | stare | wear | pillow | brown | white
9143,91,boxer | brown | bulldog | christmas | christmas hat | dog | floor | hardwood floor | hat | head | red | stand | stare | wear | wood floor,stand | red | christmas | christmas hat | stare | hat | hardwood floor | wear | wood floor | brown | floor | boxer
354,3,brown | carpet | chihuahua | dog | floor | stand | stare | tail | tan,stand | stare | chihuahua | brown | carpet | floor
4700,47,beagle | dog | dog breed | grass | leash | neckband | schnauzer | stand | stare | string,stand | string | stare | grass | beagle
1546,15,beagle | brown | corn field | dog | field | grass | green | leash | lush | neckband | pointer | stand | walk | white,stand | walk | green | field | grass | lush | brown | white | corn field | beagle
3720,37,beagle | brown | dog | floor | fur | leash | neckband | stand | walk | white,stand | walk | brown | white | floor | beagle
3579,35,beagle | brown | canopy | table | dog | goggles | person | man | park bench | pen | picnic table | sit,picnic table | pen | sit | table | man | brown | canopy | park bench | goggles | person | beagle
1367,13,black | blue | brown | dog | grass | leash | neckband | stand | walk | white,stand | walk | blue | grass | black | brown | white
5234,52,dog | field | grass | green | lay | lush | white,green | field | grass | lush | lay | white
10412,104,animal | bottle | brown | dog | floor | glass door | person | lay | leash | paw | pet | stand,stand | animal | floor | lay | bottle | brown | glass door | person
11786,117,brush | couple | dog | floor | grass | lay | lush | relax | sit | stand | white,stand | brush | sit | grass | lay | lush | relax | white | couple | floor
1245,12,ball | bed | brown | pad | dog | lay | paw | pillow | toy,bed | ball | pad | pillow | lay | brown
4515,45,beagle | blanket | carpet | cloth | dog | floor | green | lay | mat | miniature | neckband | schnauzer | towel,towel | green | miniature | cloth | beagle | lay | carpet | floor | blanket | mat
7736,77,animal | brown | dog | floor | flower | garden | grass | lush | plant | sit,sit | animal | garden | flower | lush | brown | grass | floor | plant
4024,40,beagle | brown | carpet | couch | pad | dog | dog bed | floor | lay | living room | paw | relax,couch | pad | relax | lay | living room | brown | carpet | floor | beagle
7867,78,brush | bush | dog | floor | hedge | stand | walk | white,stand | brush | walk | bush | hedge | white | floor
2456,24,animal | backdrop | brown | dog | fur | sit | white,backdrop | sit | animal | brown | white
788,7,black | brown | catch | chihuahua | dog | hand | person | lap | pet,catch | hand | black | chihuahua | brown | lap | person
5571,55,animal | bear | black | bookshelf | brown | catch | couch | girl | hug | lap | pet | pose | sit | smile | teddy | woman,hug | bear | couch | animal | girl | bookshelf | catch | sit | pose | woman | smile | teddy | black | brown | lap
173,1,black | dog | floor | fur | grass | green | lay | lush | white,green | grass | lush | black | lay | white | floor
7866,78,black | bookshelf | dog | floor | kitchen floor | paw | stand | white | wood floor,stand | kitchen floor | bookshelf | wood floor | black | white | floor
11006,110,brown | carpet | dog | floor | mat | pug | sit | stand | stare,stand | pug | sit | stare | brown | carpet | floor | mat
8094,80,animal | black | dog | floor | mouth | sit | white,sit | animal | black | white | floor
6801,68,armchair | brown | cocker | couch | pad | dog | leash | neckband | pillow | sit | stare,couch | sit | stare | armchair | pad | pillow | brown | cocker
5114,51,armchair | chair | couch | curl | pad | dog | dog bed | lay | pillow | relax | white,chair | couch | curl | armchair | pad | pillow | lay | relax | white
10310,103,animal | brown | sheepdog | dog | floor | fur | grass | green | person | leash | lush | mouth | shepherd | sit | stand,stand | shepherd | green | sit | animal | sheepdog | lush | brown | grass | floor | person
8519,85,black | brown | carpet | doberman | dog | floor | mat | neckband | sit | stare | tan,sit | doberman | stare | black | brown | carpet | floor | mat
3493,34,beagle | brown | carpet | dog | dog bed | floor | sit,sit | brown | carpet | floor | beagle
1424,14,black | brown | doberman | dog | evergreen | floor | stone | rottweiler | sit | tree,stone | sit | doberman | black | evergreen | tree | brown | floor | rottweiler
183,1,brown | dog | grass | grassy | green | lawn | lush | stand | walk | white,stand | walk | green | lawn | grass | lush | brown | white | grassy
9614,96,boxer | brown | dog | doorway | floor | hardwood | hardwood floor | lay | living room | mouth | sit | wood floor,hardwood | sit | doorway | wood floor | hardwood floor | lay | living room | brown | floor | boxer
6232,62,brown | cocker | dog | field | grass | grassy | green | lush | pointer | stand | weed,stand | green | cocker | field | weed | lush | brown | grass | grassy
5458,54,black | dog | floor | hardwood floor | kitchen floor | lay | paw | stare | wood floor,kitchen floor | stare | wood floor | hardwood floor | lay | black | floor
11299,112,black | Border collie | desert | dirt field | dirt track | dog | floor | plain | rocky | sand | stand | stare | terrain | walk | white,sand | plain | walk | stand | dirt field | stare | Border collie | desert | dirt track | black | rocky | terrain | white | floor
8285,82,beagle | black | dog | dog breed | field | grass | grassy | green | leash | lush | neckband | schnauzer | stand,stand | green | field | lush | black | grass | grassy | beagle
6399,63,black | blanket | brown | cocker | dog | floor | green | neckband | pine | sit | snow | tree | wear,snow | green | sit | pine | wear | black | tree | brown | cocker | floor | blanket
1690,16,beagle | brown | dog | grass | grassy | green | lush | stand | white,stand | green | grass | lush | brown | white | grassy | beagle
11004,110,boxer | brown | chase | dog | grass | grassy | jump | lush | paw | pug | run | stand,stand | pug | jump | chase | lush | brown | grass | run | boxer | grassy
4322,43,beagle | brown | chase | dog | grass | grassy | green | lush | run | tan | white,green | grass | lush | brown | white | run | chase | grassy | beagle
6582,65,brown | dog | floor | grass | hang | lay | leash | mouth | retriever | white,grass | hang | lay | brown | white | floor
6157,61,brown | dachshund | dog | floor | lay | sit | stare,sit | stare | lay | brown | floor
3667,36,beagle | catch | dog | hand | floor | girl | lap | pet | sit | woman,girl | sit | catch | woman | hand | floor | lap | beagle
1337,13,black | branch | brown | dog | floor | hardwood floor | lay | neckband | paw | stick | twig | wood floor,twig | wood floor | hardwood floor | lay | black | brown | floor | branch | stick
9890,98,dog | husky | paw | stone | stand | strap,stand | strap | stone | husky
11161,111,barrel | handcart | bath | blue | brown | corgi | dog | sit | take | tub,corgi | sit | blue | bath | barrel | handcart | tub | brown | take
5964,59,break | brown | couch | curl | pad | dog | lay | pillow | relax | sleep,couch | curl | pad | pillow | lay | relax | brown | sleep | break
5177,51,dog | floor | hardwood floor | lay | pet | squat | woman | wood floor,squat | woman | wood floor | hardwood floor | lay | floor
10851,108,animal | brown | dog | dog breed | grass | lush | stand | world,stand | animal | world | lush | brown | grass
4195,41,beagle | dirt field | dog | floor | label | leash | mouth | neckband | open | sand | white | yellow,sand | label | dirt field | open | yellow | white | floor | beagle
9169,91,boxer | brown | bulldog | chair | dog | floor | leash | pitbull | stand | stool | warehouse,stand | chair | floor | stool | warehouse | brown | pitbull | boxer
3104,31,beagle | brown | bureau | carpet | dog | drawer | dresser | floor | kitchen floor | lay | neckband | sit | stare | wood floor,sit | kitchen floor | stare | wood floor | bureau | lay | drawer | dresser | brown | carpet | floor | beagle
8286,82,black | catch | dog | floor | grass | person | judge | leash | man | paw | pet | stand,stand | catch | person | man | black | grass | floor | judge
10639,106,arena | contest | dog | person | judge | leash | obstacle course | walk | white | woman,walk | judge | obstacle course | woman | contest | arena | white | person
2709,27,brown | dog | grass | gray | leash | neckband | stand | stare,stand | stare | gray | brown | grass
10691,106,catch | dog | husky | lap | pet | samoyed | sit | stool | white | woman,sit | catch | woman | husky | stool | samoyed | white | lap
7912,79,ball | Border collie | brown | sheepdog | dog | grass | hang | lush | mouth | pink | play | red | stand | toy | white,stand | ball | grass | red | hang | play | Border collie | sheepdog | lush | brown | white | pink
5199,51,brown | dog | floor | glass door | lay | ledge | out | rail | relax | screen door | slide | white | window | window sill,floor | rail | screen door | out | lay | relax | slide | brown | window | white | glass door | window sill | ledge
10452,104,area | black | dog | field | grass | grassy | lush | stand | tree | walk | white | wood | yard,stand | walk | wood | field | grass | yard | area | black | lush | tree | white | grassy
8864,88,black | brown | carpet | dog | floor | leash | paw | stand | toy | walk | white | wood floor,stand | walk | wood floor | black | brown | carpet | white | floor
10134,101,animal | black | dog | dog bed | doll | floor | lay | out | paw | pillow | relax | sit | stare | stuff | toy | white | window | window sill,doll | sit | animal | stare | stuff | pillow | lay | black | out | relax | window | white | floor | window sill
3442,34,blanket | brown | cloth | dog | floor | grass | lay | stand | sweater | toy,stand | cloth | lay | sweater | brown | grass | floor | blanket
6700,67,brown | dog | grass | nose | stare | white,white | stare | grass | brown
57,0,blanket | brown | carpet | chihuahua | cloth | dog | floor | floor mat | food | mat | mosaic | quilt | sleep | stand,stand | mosaic | carpet | food | quilt | cloth | blanket | chihuahua | brown | floor mat | floor | sleep | mat
6960,69,brown | cocker | dog | floor | fur | green | walk,walk | green | brown | cocker | floor
5382,53,animal | brown | catch | dog | hand | person | lap | paw | pet | white,animal | catch | hand | brown | white | lap | person
5511,55,ball | beach ball | black | blue | deck | dog | floor | laboratory | lay | neckband | paw | rail | sit | toy,deck | sit | blue | ball | laboratory | lay | black | beach ball | floor | rail
10392,103,brown | sheepdog | dog | person | judge | leash | pet | shepherd | stand | tarp | woman,stand | shepherd | judge | woman | sheepdog | brown | tarp | person
107,1,black | brown | curb | dog | floor | nose | sit | stare | white,sit | stare | curb | black | brown | white | floor
9651,96,boy | brown | child | dog | person | leash | man | mouth | neckband | pet | pigeon | stand | white,stand | child | boy | pigeon | man | brown | white | person
5033,50,black | brown | dog | floor | kitchen floor | stand | stare | white,stand | kitchen floor | stare | black | brown | white | floor
2844,28,bench | black | wall | dog | lay | park bench | picnic table | red | relax | stool,picnic table | wall | red | stool | lay | black | relax | bench | park bench
7989,79,brown | sheepdog | dog | fur | grass | green | lawn | lush | sit | stare | white | yard,green | sit | lawn | grass | yard | stare | sheepdog | lush | brown | white
1847,18,animal | area | brown | brush | floor | forest | stand | tree | walk | white | wood,stand | brush | wood | walk | animal | forest | area | tree | brown | white | floor
340,3,blanket | brown | dog | floor | lay | neckband | pillow | pink | purple | sit | stare,sit | stare | pillow | lay | brown | pink | purple | floor | blanket
9712,97,animal | deck | dog | floor | husky | lay | mouth | porch | sit | smile,sit | deck | animal | floor | smile | husky | lay | porch
3697,36,beagle | black | brown | dog | grass | green | lush | stand | walk,stand | walk | green | lush | black | brown | grass | beagle
8566,85,black | brown | doberman | dog | field | grass | grassy | green | lush | neckband | stand,stand | green | field | doberman | lush | black | brown | grass | grassy
7456,74,german shepherd | barrier | brown | sheepdog | cone | course | dog | finish line | grass | green | jump | hurdle | lush | obstacle course | pole | shepherd | yellow,shepherd | green | grass | jump | yellow | barrier | pole | sheepdog | lush | finish line | hurdle | brown | german shepherd | obstacle course | cone | course
11310,113,bathroom | dog | floor | poodle | sit | stand | stare | stool | tile wall | white,stand | sit | poodle | bathroom | stare | stool | white | floor | tile wall
9511,95,backyard | brown | chase | chihuahua | dog | ear | grass | mouth | neckband | run | tan | toy | walk | yard | yellow,walk | yard | yellow | chihuahua | backyard | brown | grass | run | chase
11803,118,animal | brown | enclosure | floor | fox | grass | log | lush | plank | puddle | red | stone | stand | tree trunk | walk | water,stand | walk | stone | animal | puddle | log | enclosure | fox | red | tree trunk | water | lush | brown | grass | floor | plank
11533,115,black | close-up | dog | gray | hair | mouth | poodle,gray | poodle | black | close-up
11780,117,animal | area | brown | dirt field | dog | floor | stand | stare | tree | wood,stand | wood | animal | dirt field | stare | area | tree | brown | floor
9137,91,boxer | brown | bulldog | catch | dog | person | lap | leash | mouth | neckband | paw | stand | stare,stand | catch | stare | boxer | brown | lap | person
6417,64,backyard | brown | dog | fence | grass | sit | stare | white | yard,sit | grass | yard | stare | backyard | brown | white | fence
11946,119,animal | brush | coyote | dirt field | dog | dust | floor | grassland | plain | savanna | stand | walk | wild,stand | brush | walk | plain | animal | dirt field | wild | grassland | coyote | dust | floor | savanna
1324,13,animal | armchair | brown | chair | couch | pad | dog | lay | paw | pillow | stare | toy | white,chair | couch | animal | stare | armchair | pad | pillow | lay | brown | white
753,7,catch | CD | dog | frisbee | grass | grassy | green | house exterior | lush | mouth | pink | toy | yard,green | grass | catch | yard | lush | house exterior | pink | CD | frisbee | grassy
9853,98,dog | husky | lake | run | water,husky | run | lake | water
8100,81,black | blue | Border collie | dog | paw | pool | stand | swimming pool | water | wet | white,stand | blue | water | Border collie | swimming pool | black | pool | white | wet
2609,26,animal | dog | dog breed | girl | grass | gray | hair | hedge | leash | lush | pet | red | stand | wig | woman | world,stand | girl | animal | grass | red | woman | hedge | world | lush | wig | gray
6103,61,black | blanket | dalmatian | pad | dog | dog bed | floor | lay | mat | paw | pillow | sit | white,sit | pad | pillow | lay | black | dalmatian | white | floor | blanket | mat
7349,73,animal | black | catch | dog | person | lap | man | paw | pet | pillow,animal | catch | pillow | man | black | lap | person
6994,69,brown | chase | dog | field | grass | grassy | green | lush | mouth | retriever | run,green | field | lush | brown | grass | run | chase | grassy
7837,78,sheepdog | dog | floor | pet | pose | sit | squat | white | woman,squat | sit | pose | woman | sheepdog | white | floor
2578,25,carpet | dog | dog bed | fight | floor | paw | play | toy | wrestle,wrestle | play | fight | carpet | floor
592,5,brown | cocker | dog | neckband | sit | white,white | sit | cocker | brown
8107,81,black | Border collie | carpet | dog | floor | living room | room | shoe | stand | stare | toy | white,stand | shoe | stare | Border collie | black | living room | carpet | white | floor | room
8632,86,armchair | black | brown | chair | couch | doberman | dog | doorway | glass door | hassock | screen door | stand | stare | tan,stand | chair | couch | doberman | armchair | doorway | stare | screen door | black | hassock | brown | glass door
3893,38,beagle | brown | chair | table | dinning table | dog | floor | glass door | kitchen table | out | screen door | slide | stand | stare | stool | tail | walk,stand | walk | chair | kitchen table | floor | table | stare | stool | screen door | out | slide | brown | dinning table | glass door | beagle
6763,67,armchair | brown | chair | daybed | couch | dog | lay | paw | red | relax | white,chair | daybed | couch | red | armchair | lay | relax | brown | white
3618,36,beagle | bed | bedcover | blanket | brown | comfort | dog | lay | pillow | sheet | white,bed | comfort | bedcover | pillow | lay | brown | sheet | white | blanket | beagle
1900,19,beagle | dog | dog breed | person | leash | neckband | pet | stand | walk | woman,stand | walk | woman | person | beagle
7830,78,black | blanket | blue | dog | floor | leash | neckband | sit | snow | white,snow | sit | blue | black | white | floor | blanket
8695,86,brown | catch | chihuahua | dog | person | leash | neckband | stand | stare | strap,stand | strap | catch | stare | chihuahua | brown | person
4268,42,beagle | blue | brown | dog | frisbee | grass | leash | pet | stand | toy | woman,stand | blue | woman | brown | grass | frisbee | beagle
10552,105,backyard | dog | fence | golden retriever | grass | neckband | retriever | stand | white | yard,stand | grass | yard | backyard | white | fence
2635,26,army | camouflage | dog | donkey | formation | gun | leash | man | march | parade | pet | rifle | road | soldier | troop | uniform | walk,walk | gun | road | uniform | army | camouflage | soldier | parade | donkey | man | rifle | formation | march | troop
8129,81,black | blanket | Border collie | dog | floor | sit | snow | snowy | stare | white,snowy | snow | sit | stare | Border collie | black | white | floor | blanket
7041,70,black | dog | floor | hardwood floor | ledge | poodle | sit | stare | wood floor,sit | poodle | stare | wood floor | hardwood floor | black | floor | ledge
4053,40,beagle | black | brown | dog | floor | grass | green | lawn | lay | lush | relax | yard,green | lawn | yard | lay | black | lush | relax | brown | grass | floor | beagle
2543,25,dog | frame | greyhound | lake | mat | stand | tail | water | white,stand | frame | water | greyhound | lake | white | mat
1654,16,beagle | brown | dog | grass | grassy | leash | lush | neckband | stand | tail | white,stand | grass | lush | brown | white | grassy | beagle
2947,29,brown | dog | grass | hang | lick | lush | mouth | neckband | nose | open | pink | pitbull | stand | stick,stand | open | hang | lush | brown | grass | pitbull | pink | stick
8172,81,black | Border collie | chase | dog | fence | grass | grassy | lush | paling | run | white | yard,grass | yard | paling | Border collie | lush | black | white | fence | run | chase | grassy
9790,97,blue | close-up | dog | eye | hang | husky | mouth | neckband | stare | stick,blue | hang | stare | husky | eye | close-up | stick
7211,72,black | blanket | sheepdog | dog | floor | neckband | play | shepherd | snow | stand | walk,stand | walk | snow | shepherd | play | sheepdog | black | floor | blanket
5081,50,bag | barrier | beagle | bottle | dog | duffel | fence | floor | sit,duffel | sit | barrier | bag | bottle | fence | floor | beagle
515,5,brown | slipper | dog | floor | grass | lay | lush | sandal | shoe | stand | white,sandal | stand | grass | shoe | slipper | lay | lush | brown | white | floor
11136,111,bench | brown | corgi | dog | park bench | picnic table | sit | white,picnic table | sit | corgi | bench | brown | white | park bench
8829,88,black | brown | carpet | dog | floor | lay | paw | sleep | white,lay | black | brown | carpet | white | floor | sleep
714,7,black | brown | chihuahua | dog | grass | grassy | green | lush | stand | stare | white,stand | green | grass | stare | lush | chihuahua | black | brown | white | grassy
3249,32,beagle | black | dog | dog breed | field | grass | grassy | green | lush | miniature | neckband | poodle | schnauzer | stand,stand | green | miniature | field | poodle | lush | black | grass | grassy | beagle
7015,70,ball | black | brown | dog | dog breed | grass | lawn | lush | mouth | poodle | red | stand | toy | tree | yard,stand | lawn | ball | red | poodle | yard | lush | black | tree | brown | grass
10633,106,dog | field | flower | flower field | grass | pasture | purple | samoyed | stand | walk | white | wildflower | yellow,stand | walk | field | grass | yellow | flower field | flower | pasture | samoyed | wildflower | white | purple
9265,92,boxer | brown | dog | dog breed | field | grass | grassy | green | lush | mouth | neckband | stand,stand | green | field | lush | brown | grass | boxer | grassy
11723,117,animal | area | brown | brush | coyote | dirt field | dog | dry | floor | grass | hillside | patch | stand,stand | brush | patch | animal | dirt field | hillside | area | coyote | brown | grass | floor | dry
7201,72,black | boy | cage | crate | dog | dog house | floor | girl | pet | play | shepherd | sit | squat | toy | woman,shepherd | girl | squat | sit | crate | boy | woman | play | cage | black | floor
2123,21,dog | field | grass | grassy | green | greyhound | lush | run | tree | weed | white | wood,wood | green | field | weed | grass | greyhound | lush | tree | white | run | grassy
7987,79,animal | black | brown | sheepdog | dog | floor | flower | flower bed | plant | stone | sit | white,stone | sit | animal | sheepdog | flower | black | brown | white | flower bed | floor | plant
268,2,black | carpet | dog | dress | floor | halloween | lay | shirt | toy | wear | white,halloween | shirt | wear | lay | black | carpet | white | floor | dress
10383,103,black | brown | sheepdog | dog | floor | fur | grass | green | lay | lush | relax | shepherd,shepherd | green | sheepdog | lay | black | lush | relax | brown | grass | floor
2218,22,brown | brush | chihuahua | couple | dog | neckband | stand | stare,stand | brush | stare | chihuahua | brown | couple
11670,116,dog | grass | greyhound | person | leash | man | neckband | pet | stand | walk,stand | walk | greyhound | man | grass | person
8027,80,bed | brown | sheepdog | comfort | couch | dog | picture frame | pillow | sit | white,bed | comfort | sit | couch | picture frame | sheepdog | pillow | brown | white
554,5,armchair | brown | chair | cocker | couch | dog | hair | lap | neckband | pillow | sit | stare | white,chair | couch | sit | cocker | armchair | stare | pillow | brown | white | lap
10267,102,dog | grass | grassy | green | leash | lush | neckband | pug | stand | stare,stand | pug | green | stare | lush | grass | grassy
9343,93,black | brown | debris | dog | floor | gravel | hose | lay | leash | stone | rocky | sit | stare,stone | sit | hose | gravel | stare | lay | black | brown | floor | debris | rocky
2259,22,dog | flood | floor | greyhound | hedge | puddle | rain | stand | wet | white,stand | puddle | rain | flood | hedge | greyhound | white | floor | wet
8896,88,animal | black | blanket | brown | dog | floor | lay | sit | snow | white,snow | sit | animal | lay | black | brown | white | floor | blanket
11557,115,backdrop | black | blanket | cloth | dog | sit | white,backdrop | sit | cloth | black | white | blanket
10935,109,animal | black | sheepdog | dog | floor | gray | husky | kitchen floor | paw | shepherd | stand | stare | tile,stand | shepherd | kitchen floor | animal | stare | husky | sheepdog | black | tile | gray | floor
1989,19,animal | dog | dog breed | greyhound | sculpture | stand | stool,stand | animal | stool | sculpture | greyhound
10617,106,animal | sheepdog | dog | floor | husky | lay | samoyed | sit | white,sit | animal | husky | sheepdog | lay | samoyed | white | floor
516,5,brown | carpet | dog | floor | lay | mat | paw | white,lay | brown | carpet | white | floor | mat
10111,101,brown | carpet | dog | floor | mat | neckband | red | sit | stare | white,sit | red | stare | brown | carpet | white | floor | mat
7732,77,black | dog | floor | grass | lay | sit | white | yard,sit | grass | yard | lay | black | white | floor
10580,105,dog | floor | kitchen floor | lay | paw | retriever | stand | stool | white,stand | kitchen floor | stool | lay | white | floor
2166,21,brown | chase | dog | field | grass | grassy | green | greyhound | lush | run | white,green | field | grass | greyhound | lush | brown | white | run | chase | grassy
4003,40,ball | beagle | black | brown | chase | dog | grass | green | lush | play | toy | yard | yellow,green | ball | yard | yellow | play | lush | black | brown | grass | chase | beagle
5722,57,black | carpet | dog | floor | hardwood floor | laboratory | lay | neckband | paw | relax | stare | wood floor,stare | wood floor | hardwood floor | laboratory | lay | black | relax | carpet | floor
1868,18,chase | dog | floor | greyhound | jump | run | white,jump | greyhound | white | floor | chase | run
9451,94,black | brown | bulldog | dog | floor | French bulldog | leash | pavement | puddle | stand | walk | water | wet | white,stand | walk | puddle | pavement | water | black | French bulldog | brown | white | floor | wet
1808,18,black | dog | floor | path | plant | stand | tail | walk | white,stand | walk | black | path | white | floor | plant
9170,91,brown | cage | chair | table | dog | folding chair | leash | neckband | stand | stool | tablecloth | toy | white,stand | chair | table | folding chair | stool | cage | brown | white | tablecloth
3641,36,car | car seat | car window | dog | green | out | seat | sit | sweater | sweatshirt | wear,green | sit | sweatshirt | car window | seat | wear | car | out | sweater | car seat
9455,94,armchair | black | blanket | blue | brown | bulldog | chair | couch | pad | dog | lay | pillow | pink | sit,chair | couch | sit | blue | armchair | pad | pillow | lay | black | brown | pink | blanket
9334,93,animal | brown | catch | dog | fence | person | nose | paw | pet | stare | white,animal | catch | stare | brown | white | fence | person
2997,29,black | dog | floor | mouth | open | stand | stare | white,stand | open | stare | black | white | floor
1426,14,black | brown | doberman | dog | grass | paw | rottweiler | sit | tan,sit | doberman | black | brown | grass | rottweiler
2909,29,bite | brown | deck | dog | floor | food | lay | mouth | paw | pitbull | porch | stuff | toy | white,deck | floor | food | stuff | lay | bite | brown | pitbull | white | porch
510,5,bag | brown | catch | cigarette | dog | floor | person | leash | mark | pen | pencil | pet,pencil | pen | catch | cigarette | bag | mark | brown | floor | person
5078,50,beagle | bed | bedcover | blanket | blue | brown | comfort | dog | floor | lay | pillow | sheet,bed | comfort | blue | bedcover | pillow | lay | brown | sheet | floor | blanket | beagle
7480,74,german shepherd | brown | daybed | sheepdog | deck | dog | hammock | lay | mouth | paw | porch | relax | shepherd | white,daybed | shepherd | hammock | deck | sheepdog | lay | relax | brown | german shepherd | white | porch
8665,86,bed | black | blanket | brown | couch | dog | gray | lap | lay | pillow | sit | sweater | wear,bed | couch | sit | wear | blanket | pillow | lay | black | sweater | brown | gray | lap
11955,119,animal | brush | dog | dry | floor | grass | lay | relax | wild,brush | animal | wild | relax | lay | grass | floor | dry
7252,72,bite | black | bone | carpet | dog | floor | food | mouth | play | stand | stick | toy,stand | food | play | black | bite | carpet | floor | stick
3452,34,beagle | brown | carpet | pad | dog | floor | lay | paw | relax | tile wall,pad | beagle | relax | lay | brown | carpet | floor | tile wall
2014,20,brown | chihuahua | dog | grass | grassy | green | greyhound | lay | leash | lush | sit | yard,green | sit | yard | greyhound | lay | chihuahua | lush | brown | grass | grassy
8520,85,black | brown | chair | table | dinning table | doberman | dog | floor | kitchen counter | kitchen table | stand | stare | stool,stand | chair | kitchen table | doberman | table | kitchen counter | stare | stool | black | brown | floor | dinning table
2054,20,animal | brown | carpet | dog | floor | greyhound | lay | paw | stuff | teddy | toy,animal | teddy | greyhound | lay | brown | carpet | stuff | floor
7625,76,animal | area | black | dirt field | dog | floor | walk | wood,walk | wood | animal | dirt field | area | black | floor
9841,98,dog | path | forest | goggles | hike | husky | leash | pet | stand | trail | walk | woman | wood,stand | walk | hike | wood | forest | woman | husky | path | trail | goggles
4609,46,black | chair | dog | floor | lay | porch | relax | stool,chair | floor | stool | lay | black | relax | porch
4094,40,animal | black | brown | carpet | chair | dog | floor | lay | paw | play | stool | stuff | toy,chair | animal | stool | play | lay | black | brown | carpet | stuff | floor
4755,47,beagle | bed | blanket | chair | comfort | pad | dog | dog bed | miniature | pillow | pink | schnauzer | sit,bed | chair | miniature | comfort | sit | pad | pillow | pink | blanket | beagle
6226,62,brown | dirt road | dog | path | forest | stand | tree | tree trunk | walk | wood,stand | walk | wood | forest | dirt road | tree trunk | path | tree | brown
4701,47,beagle | dog | grass | grassy | green | lush | miniature | neckband | schnauzer | stand,stand | green | miniature | lush | grass | grassy | beagle
6238,62,bed | blanket | break | brown | comfort | couch | pad | dog | lap | lay | pillow | red | relax | stare,bed | comfort | couch | red | stare | pad | blanket | pillow | lay | relax | brown | lap | break
10776,107,brown | dog | grass | green | lush | patch | pomeranian | stand | walk,stand | walk | green | patch | lush | brown | grass | pomeranian
